Country or Area Code,Country or Area,Year,Flow,Trade (USD)
662,Saint Lucia,1992,Import,303263296
662,Saint Lucia,1992,Export,123945592
662,Saint Lucia,1992,Re-Export,9351642
670,Saint Vincent and the Grenadines,2012,Import,403242335
670,Saint Vincent and the Grenadines,2012,Export,43042465
670,Saint Vincent and the Grenadines,2012,Re-Export,4787866
670,Saint Vincent and the Grenadines,2012,Re-Import,140561
670,Saint Vincent and the Grenadines,2011,Import,383476910
670,Saint Vincent and the Grenadines,2011,Export,38431984
670,Saint Vincent and the Grenadines,2011,Re-Export,5455265
670,Saint Vincent and the Grenadines,2010,Import,379498171
670,Saint Vincent and the Grenadines,2010,Export,41515805
670,Saint Vincent and the Grenadines,2010,Re-Export,6773465
670,Saint Vincent and the Grenadines,2009,Import,333490161
670,Saint Vincent and the Grenadines,2009,Export,49063774
670,Saint Vincent and the Grenadines,2009,Re-Export,10739833
670,Saint Vincent and the Grenadines,2009,Re-Import,105932
670,Saint Vincent and the Grenadines,2008,Import,373180796
670,Saint Vincent and the Grenadines,2008,Export,52205585
670,Saint Vincent and the Grenadines,2008,Re-Export,13847781
670,Saint Vincent and the Grenadines,2007,Import,326687511
670,Saint Vincent and the Grenadines,2007,Export,47713695
670,Saint Vincent and the Grenadines,2007,Re-Export,11318542
670,Saint Vincent and the Grenadines,2006,Import,271318516
670,Saint Vincent and the Grenadines,2006,Export,38106987
670,Saint Vincent and the Grenadines,2006,Re-Export,4337835
670,Saint Vincent and the Grenadines,2005,Import,240433824
670,Saint Vincent and the Grenadines,2005,Export,39881288
670,Saint Vincent and the Grenadines,2005,Re-Export,5953660
670,Saint Vincent and the Grenadines,2004,Import,225256445
670,Saint Vincent and the Grenadines,2004,Export,36610705
670,Saint Vincent and the Grenadines,2004,Re-Export,3512897
670,Saint Vincent and the Grenadines,2003,Import,201236836
670,Saint Vincent and the Grenadines,2003,Export,37852177
670,Saint Vincent and the Grenadines,2003,Re-Export,7316417
670,Saint Vincent and the Grenadines,2002,Import,177688293
670,Saint Vincent and the Grenadines,2002,Export,39295543
670,Saint Vincent and the Grenadines,2002,Re-Export,3049687
670,Saint Vincent and the Grenadines,2001,Import,186471804
670,Saint Vincent and the Grenadines,2001,Export,44600752
670,Saint Vincent and the Grenadines,2001,Re-Export,5981552
670,Saint Vincent and the Grenadines,2000,Import,161577642
670,Saint Vincent and the Grenadines,2000,Export,50590162
670,Saint Vincent and the Grenadines,2000,Re-Export,7196638
670,Saint Vincent and the Grenadines,1999,Import,200717984
670,Saint Vincent and the Grenadines,1999,Export,49406644
670,Saint Vincent and the Grenadines,1999,Re-Export,4620441
670,Saint Vincent and the Grenadines,1998,Import,192106912
670,Saint Vincent and the Grenadines,1998,Export,49645860
670,Saint Vincent and the Grenadines,1998,Re-Export,2906036
670,Saint Vincent and the Grenadines,1997,Import,182020336
670,Saint Vincent and the Grenadines,1997,Export,46063944
670,Saint Vincent and the Grenadines,1997,Re-Export,3636701
670,Saint Vincent and the Grenadines,1996,Export,50370012
670,Saint Vincent and the Grenadines,1996,Re-Export,3309825
670,Saint Vincent and the Grenadines,1995,Import,134407776
670,Saint Vincent and the Grenadines,1995,Export,59372568
670,Saint Vincent and the Grenadines,1995,Re-Export,3412639
670,Saint Vincent and the Grenadines,1994,Import,130004184
670,Saint Vincent and the Grenadines,1994,Export,50350364
670,Saint Vincent and the Grenadines,1994,Re-Export,4181361
670,Saint Vincent and the Grenadines,1993,Import,133719856
670,Saint Vincent and the Grenadines,1993,Export,57776384
670,Saint Vincent and the Grenadines,1993,Re-Export,3549425
882,Samoa,2013,Import,366588279
882,Samoa,2013,Export,62108623
882,Samoa,2013,Re-Export,14879693
882,Samoa,2012,Import,345515175
882,Samoa,2012,Export,76101616
882,Samoa,2012,Re-Export,17625120
882,Samoa,2012,Re-Import,1231
882,Samoa,2011,Import,345905720
882,Samoa,2011,Export,66263848
882,Samoa,2011,Re-Export,11873780
882,Samoa,2010,Import,309847819
882,Samoa,2010,Export,70249889
882,Samoa,2010,Re-Export,10735676
882,Samoa,2009,Import,230538859
882,Samoa,2009,Export,45976145
882,Samoa,2008,Import,287905445
882,Samoa,2008,Export,71991313
882,Samoa,2007,Import,265606784
882,Samoa,2007,Export,97466745
882,Samoa,2006,Import,275100282
882,Samoa,2006,Export,65146872
882,Samoa,2005,Import,238644814
882,Samoa,2005,Export,87170055
882,Samoa,2004,Import,209891669
882,Samoa,2004,Export,85225566
882,Samoa,2004,Re-Export,57645
882,Samoa,2003,Import,150420686
882,Samoa,2003,Export,87124747
882,Samoa,2003,Re-Export,79198
882,Samoa,2002,Import,132315218
882,Samoa,2002,Export,71468461
882,Samoa,2002,Re-Export,72823
882,Samoa,2001,Import,136000192
882,Samoa,2001,Export,62670364
882,Samoa,2001,Re-Export,70827
678,Sao Tome and Principe,2013,Import,152093663
678,Sao Tome and Principe,2013,Export,6938258
678,Sao Tome and Principe,2012,Import,141253970
678,Sao Tome and Principe,2012,Export,6047150
678,Sao Tome and Principe,2011,Import,133712481
678,Sao Tome and Principe,2011,Export,11041542
678,Sao Tome and Principe,2011,Re-Export,5198757
678,Sao Tome and Principe,2010,Import,112152144
678,Sao Tome and Principe,2010,Export,6381277
678,Sao Tome and Principe,2009,Import,103283149
678,Sao Tome and Principe,2009,Export,8116665
678,Sao Tome and Principe,2009,Re-Export,1868458
678,Sao Tome and Principe,2008,Re-Export,4995313
678,Sao Tome and Principe,2008,Export,10631930
678,Sao Tome and Principe,2008,Import,114045081
678,Sao Tome and Principe,2007,Import,79418250
678,Sao Tome and Principe,2007,Export,6729006
678,Sao Tome and Principe,2007,Re-Export,2813909
678,Sao Tome and Principe,2006,Export,3873963
678,Sao Tome and Principe,2006,Import,71135517
678,Sao Tome and Principe,2005,Import,49860404
678,Sao Tome and Principe,2005,Export,3416365
678,Sao Tome and Principe,2004,Import,41433788
678,Sao Tome and Principe,2004,Export,3553080
678,Sao Tome and Principe,2003,Import,40833591
678,Sao Tome and Principe,2003,Export,6628901
678,Sao Tome and Principe,2002,Import,31105281
678,Sao Tome and Principe,2002,Export,4990162
678,Sao Tome and Principe,2001,Import,28525365
678,Sao Tome and Principe,2001,Export,2622666
678,Sao Tome and Principe,2000,Import,29767743
678,Sao Tome and Principe,2000,Export,2763645
678,Sao Tome and Principe,1999,Import,38008344
678,Sao Tome and Principe,1999,Export,2194828
682,Saudi Arabia,2012,Import,1.55593E+11
682,Saudi Arabia,2012,Export,3.88401E+11
682,Saudi Arabia,2012,Re-Export,7391964973
682,Saudi Arabia,2011,Import,1.31587E+11
682,Saudi Arabia,2011,Export,3.64698E+11
682,Saudi Arabia,2011,Re-Export,6500925993
682,Saudi Arabia,2010,Import,1.06863E+11
682,Saudi Arabia,2010,Export,2.51143E+11
682,Saudi Arabia,2010,Re-Export,5237703614
682,Saudi Arabia,2009,Import,95552181280
682,Saudi Arabia,2009,Export,1.92314E+11
682,Saudi Arabia,2009,Re-Export,6338637731
682,Saudi Arabia,2008,Export,3.13462E+11
682,Saudi Arabia,2008,Re-Export,5725782624
682,Saudi Arabia,2008,Import,1.15134E+11
682,Saudi Arabia,2007,Import,90214039667
682,Saudi Arabia,2007,Export,2.34951E+11
682,Saudi Arabia,2007,Re-Export,5332260925
682,Saudi Arabia,2006,Import,69800239728
682,Saudi Arabia,2006,Export,2.11306E+11
682,Saudi Arabia,2006,Re-Export,3954391214
682,Saudi Arabia,2005,Import,59510253917
682,Saudi Arabia,2005,Export,1.80737E+11
682,Saudi Arabia,2005,Re-Export,2875313376
682,Saudi Arabia,2004,Import,44744965472
682,Saudi Arabia,2004,Export,1.25998E+11
682,Saudi Arabia,2004,Re-Export,2461075894
682,Saudi Arabia,2003,Import,36916030849
682,Saudi Arabia,2003,Export,93243786128
682,Saudi Arabia,2002,Import,32333209011
682,Saudi Arabia,2002,Export,72453749257
682,Saudi Arabia,2002,Re-Export,1088619333
682,Saudi Arabia,2001,Import,31222980771
682,Saudi Arabia,2001,Export,67974520062
682,Saudi Arabia,2001,Re-Export,970689427
682,Saudi Arabia,2000,Import,30237316216
682,Saudi Arabia,2000,Export,77480413152
682,Saudi Arabia,2000,Re-Export,503466496
682,Saudi Arabia,1999,Import,28031635613
682,Saudi Arabia,1999,Export,50693813581
682,Saudi Arabia,1999,Re-Export,499085623
682,Saudi Arabia,1998,Import,30012264448
682,Saudi Arabia,1998,Export,39806951424
682,Saudi Arabia,1998,Re-Export,479098720
682,Saudi Arabia,1996,Import,27764922368
682,Saudi Arabia,1996,Export,56509526016
682,Saudi Arabia,1996,Re-Export,618025792
682,Saudi Arabia,1995,Import,28085112832
682,Saudi Arabia,1995,Export,49029578752
682,Saudi Arabia,1995,Re-Export,470080384
682,Saudi Arabia,1994,Import,23042631680
682,Saudi Arabia,1994,Export,42874187776
682,Saudi Arabia,1994,Re-Export,331345056
682,Saudi Arabia,1993,Import,28201402368
682,Saudi Arabia,1993,Export,42395787264
682,Saudi Arabia,1993,Re-Export,407710432
682,Saudi Arabia,1992,Import,33272639488
682,Saudi Arabia,1992,Export,53486448640
682,Saudi Arabia,1992,Re-Export,652050304
682,Saudi Arabia,1991,Import,29073801235
682,Saudi Arabia,1991,Export,47053329979
682,Saudi Arabia,1991,Re-Export,613258185
686,Senegal,2012,Import,6434215834
686,Senegal,2012,Export,2531665004
686,Senegal,2011,Export,2541704770
686,Senegal,2011,Import,5908917003
686,Senegal,2010,Export,2161127661
686,Senegal,2010,Import,4782239577
686,Senegal,2009,Import,4712899438
686,Senegal,2009,Export,2017385759
686,Senegal,2008,Import,6527603490
686,Senegal,2008,Export,2170480818
686,Senegal,2007,Import,4871391682
686,Senegal,2007,Export,1546256022
686,Senegal,2006,Import,3670993458
686,Senegal,2006,Export,1491565996
686,Senegal,2006,Re-Export,809121128
686,Senegal,2005,Import,3497700592
686,Senegal,2005,Export,1470807171
686,Senegal,2004,Import,2839133202
686,Senegal,2004,Export,1315412288
686,Senegal,2003,Import,2398641404
686,Senegal,2003,Export,1154534363
686,Senegal,2002,Import,2030990387
686,Senegal,2002,Export,694711526
686,Senegal,2002,Re-Export,275525565
686,Senegal,2001,Import,1724459999
686,Senegal,2001,Export,782404578
686,Senegal,2000,Import,1552784768
686,Senegal,2000,Export,692955392
686,Senegal,1999,Import,1604359110
686,Senegal,1999,Export,471319844
686,Senegal,1998,Import,1573858432
686,Senegal,1998,Export,517367616
686,Senegal,1997,Import,1706332928
686,Senegal,1997,Export,344527488
686,Senegal,1996,Import,2134253440
686,Senegal,1996,Export,409322528
688,Serbia,2012,Import,19013236444
688,Serbia,2012,Export,11353055902
688,Serbia,2011,Import,19861908142
688,Serbia,2011,Export,11779477582
688,Serbia,2010,Import,16734509022
688,Serbia,2010,Export,9794515799
688,Serbia,2009,Import,16047433276
688,Serbia,2009,Export,8345076235
688,Serbia,2008,Import,22875303751
688,Serbia,2008,Export,10972082013
688,Serbia,2007,Import,18553606220
688,Serbia,2007,Export,8824700743
688,Serbia,2006,Import,13172329667
688,Serbia,2006,Export,6427891860
688,Serbia,2005,Import,10461284867
688,Serbia,2005,Export,4481781933
891,Serbia and Montenegro,2004,Import,11366392913
891,Serbia and Montenegro,2004,Export,3801304573
891,Serbia and Montenegro,2002,Import,6320037888
891,Serbia and Montenegro,2002,Export,2275027456
891,Serbia and Montenegro,2001,Import,4837010944
891,Serbia and Montenegro,2001,Export,1903284480
891,Serbia and Montenegro,2000,Import,3710595072
891,Serbia and Montenegro,2000,Export,1711074048
891,Serbia and Montenegro,1999,Import,3295209984
891,Serbia and Montenegro,1999,Export,1497405056
891,Serbia and Montenegro,1998,Import,4849333760
891,Serbia and Montenegro,1998,Export,2858166016
891,Serbia and Montenegro,1997,Import,4799141888
891,Serbia and Montenegro,1997,Export,2367984896
891,Serbia and Montenegro,1996,Import,4101850880
891,Serbia and Montenegro,1996,Export,1841746048
891,Serbia and Montenegro,1992,Import,3859204096
891,Serbia and Montenegro,1992,Export,2538493952
690,Seychelles,2008,Import,1021916329
690,Seychelles,2008,Export,340647973
690,Seychelles,2008,Re-Export,97449667
690,Seychelles,2008,Re-Import,75015
690,Seychelles,2007,Import,859172430
690,Seychelles,2007,Export,360146563
690,Seychelles,2007,Re-Export,160882531
690,Seychelles,2006,Import,757439969
690,Seychelles,2006,Export,379935369
690,Seychelles,2006,Re-Export,165185670
690,Seychelles,2005,Import,674896497
690,Seychelles,2005,Export,339723602
690,Seychelles,2005,Re-Export,127966224
690,Seychelles,2004,Import,496646552
690,Seychelles,2004,Export,290790447
690,Seychelles,2004,Re-Export,107355348
690,Seychelles,2003,Import,412721438
690,Seychelles,2003,Export,273846062
690,Seychelles,2003,Re-Export,63115007
690,Seychelles,2002,Import,419795922
690,Seychelles,2002,Export,226796265
690,Seychelles,2002,Re-Export,48295676
690,Seychelles,2001,Import,476133362
690,Seychelles,2001,Export,216156836
690,Seychelles,2001,Re-Export,63448358
690,Seychelles,2000,Import,342441262
690,Seychelles,2000,Export,193679154
690,Seychelles,2000,Re-Export,64315256
690,Seychelles,1999,Import,429447856
690,Seychelles,1999,Export,144963884
690,Seychelles,1999,Re-Export,36168679
690,Seychelles,1998,Import,383657010
690,Seychelles,1998,Export,121531181
690,Seychelles,1998,Re-Export,31461302
690,Seychelles,1997,Import,340064857
690,Seychelles,1997,Export,113656443
690,Seychelles,1997,Re-Export,43789025
690,Seychelles,1996,Import,346715232
690,Seychelles,1996,Export,139353280
690,Seychelles,1996,Re-Export,98239400
690,Seychelles,1995,Import,254654816
690,Seychelles,1995,Export,53127636
690,Seychelles,1995,Re-Export,29258520
690,Seychelles,1994,Import,206488384
690,Seychelles,1994,Export,51771584
690,Seychelles,1994,Re-Export,28027268
694,Sierra Leone,2002,Import,351962848
694,Sierra Leone,2002,Export,41421968
694,Sierra Leone,2000,Import,151688951
694,Sierra Leone,2000,Export,13032829
694,Sierra Leone,2000,Re-Export,978674
702,Singapore,2012,Import,3.79723E+11
702,Singapore,2012,Export,4.08393E+11
702,Singapore,2011,Import,3.6577E+11
702,Singapore,2011,Export,4.09504E+11
702,Singapore,2010,Import,3.10791E+11
702,Singapore,2010,Export,3.51867E+11
702,Singapore,2009,Import,2.45785E+11
702,Singapore,2009,Export,2.69832E+11
702,Singapore,2008,Import,3.1978E+11
702,Singapore,2008,Export,3.38176E+11
702,Singapore,2007,Import,2.63155E+11
702,Singapore,2007,Export,2.99297E+11
702,Singapore,2006,Import,2.38711E+11
702,Singapore,2006,Export,2.71809E+11
702,Singapore,2005,Import,2.0005E+11
702,Singapore,2005,Export,2.29652E+11
702,Singapore,2004,Import,1.73581E+11
702,Singapore,2004,Export,1.98633E+11
702,Singapore,2003,Import,1.36264E+11
702,Singapore,2003,Export,1.59963E+11
702,Singapore,2002,Import,1.16441E+11
702,Singapore,2002,Export,1.25177E+11
702,Singapore,2001,Import,1.16003E+11
702,Singapore,2001,Export,1.21754E+11
702,Singapore,2000,Import,1.34546E+11
702,Singapore,2000,Export,1.37806E+11
702,Singapore,1999,Import,1.11061E+11
702,Singapore,1999,Export,1.14682E+11
702,Singapore,1998,Import,1.01732E+11
702,Singapore,1998,Export,1.09905E+11
702,Singapore,1997,Import,1.32442E+11
702,Singapore,1997,Export,1.24988E+11
702,Singapore,1996,Import,1.3134E+11
702,Singapore,1996,Export,1.25008E+11
702,Singapore,1995,Import,1.24503E+11
702,Singapore,1995,Export,1.18263E+11
702,Singapore,1994,Import,1.02669E+11
702,Singapore,1994,Export,96824549376
702,Singapore,1993,Import,85230485504
702,Singapore,1993,Export,74005471232
702,Singapore,1992,Import,72173641728
702,Singapore,1992,Export,63463108608
702,Singapore,1991,Import,66093694976
702,Singapore,1991,Export,58953314304
702,Singapore,1990,Import,60790210560
702,Singapore,1990,Export,52715892736
702,Singapore,1989,Import,49689128960
702,Singapore,1989,Export,44686630912
703,Slovakia,2013,Import,81473650163
703,Slovakia,2013,Export,85436198974
703,Slovakia,2013,Re-Import,534266570
703,Slovakia,2012,Import,76859351793
703,Slovakia,2012,Export,79866996369
703,Slovakia,2012,Re-Import,495120650
703,Slovakia,2011,Import,76690264091
703,Slovakia,2011,Export,78487242562
703,Slovakia,2011,Re-Import,392922977
703,Slovakia,2010,Import,64381971194
703,Slovakia,2010,Export,63998612526
703,Slovakia,2010,Re-Import,353719821
703,Slovakia,2009,Import,55159944855
703,Slovakia,2009,Export,55553022159
703,Slovakia,2008,Import,72611558377
703,Slovakia,2008,Export,70188697344
703,Slovakia,2007,Import,59207793369
703,Slovakia,2007,Export,58036003409
703,Slovakia,2006,Import,44758621589
703,Slovakia,2006,Export,41686247338
703,Slovakia,2005,Import,34225828873
703,Slovakia,2005,Export,31852133630
703,Slovakia,2004,Import,29456675922
703,Slovakia,2004,Export,27864033854
703,Slovakia,2003,Import,22600764722
703,Slovakia,2003,Export,21916964382
703,Slovakia,2003,Re-Import,154774092
703,Slovakia,2002,Import,16627735554
703,Slovakia,2002,Export,14477417105
703,Slovakia,2002,Re-Import,125495087
703,Slovakia,2001,Import,14769682306
703,Slovakia,2001,Export,12635923084
703,Slovakia,2000,Import,12774093824
703,Slovakia,2000,Export,11884530688
703,Slovakia,1999,Import,11130500282
703,Slovakia,1999,Export,10056773255
703,Slovakia,1998,Import,13070530560
703,Slovakia,1998,Export,10718081024
703,Slovakia,1997,Import,11726973952
703,Slovakia,1997,Export,9633901568
703,Slovakia,1996,Import,9409979392
703,Slovakia,1996,Export,7490881536
703,Slovakia,1995,Import,8161863680
703,Slovakia,1995,Export,8374272512
703,Slovakia,1994,Import,6610932736
703,Slovakia,1994,Export,6690227200
705,Slovenia,2012,Import,28382568378
705,Slovenia,2012,Export,27080021571
705,Slovenia,2012,Re-Import,69298032
705,Slovenia,2011,Import,31236842607
705,Slovenia,2011,Export,28984136412
705,Slovenia,2011,Re-Import,86437949
705,Slovenia,2010,Import,26591707913
705,Slovenia,2010,Export,24434752222
705,Slovenia,2010,Re-Import,109449266
705,Slovenia,2009,Import,23901831218
705,Slovenia,2009,Export,22405415273
705,Slovenia,2009,Re-Import,86387554
705,Slovenia,2008,Import,33985543847
705,Slovenia,2008,Export,29252924301
705,Slovenia,2008,Re-Import,105104972
705,Slovenia,2007,Import,29476189619
705,Slovenia,2007,Export,26551122023
705,Slovenia,2007,Re-Import,98435968
705,Slovenia,2006,Import,23013428111
705,Slovenia,2006,Export,20982712891
705,Slovenia,2006,Re-Import,68091586
705,Slovenia,2005,Import,19626300213
705,Slovenia,2005,Export,17896024019
705,Slovenia,2005,Re-Import,42443931
705,Slovenia,2004,Import,17569445218
705,Slovenia,2004,Re-Import,29284721
705,Slovenia,2004,Export,15878765740
705,Slovenia,2003,Import,13852408345
705,Slovenia,2003,Export,12766870956
705,Slovenia,2002,Import,10932233218
705,Slovenia,2002,Export,10356930502
705,Slovenia,2001,Import,10146304376
705,Slovenia,2001,Export,9252429928
705,Slovenia,2000,Import,10114677691
705,Slovenia,2000,Export,8732145119
705,Slovenia,1999,Import,10081416835
705,Slovenia,1999,Export,8545870832
705,Slovenia,1998,Import,10110369792
705,Slovenia,1998,Export,9050524672
705,Slovenia,1997,Import,9365660672
705,Slovenia,1997,Export,8368848896
705,Slovenia,1996,Import,9420645376
705,Slovenia,1996,Export,8309795840
705,Slovenia,1995,Import,9491651584
705,Slovenia,1995,Export,8315799040
705,Slovenia,1994,Import,7303908864
711,So. African Customs Union,1999,Import,24092430336
711,So. African Customs Union,1999,Export,23188553728
711,So. African Customs Union,1998,Import,26624038912
711,So. African Customs Union,1998,Export,19586019328
711,So. African Customs Union,1997,Import,30878982144
711,So. African Customs Union,1997,Export,22485379072
711,So. African Customs Union,1996,Import,26872406016
711,So. African Customs Union,1996,Export,23468783616
711,So. African Customs Union,1995,Import,26744547328
711,So. African Customs Union,1995,Export,28226242560
711,So. African Customs Union,1994,Import,21109549056
711,So. African Customs Union,1994,Export,25621499904
711,So. African Customs Union,1994,Re-Export,488783648
711,So. African Customs Union,1993,Import,18026516480
711,So. African Customs Union,1993,Export,24265703424
711,So. African Customs Union,1992,Import,18373402624
711,So. African Customs Union,1992,Export,21114607616
90,Solomon Isds,2012,Import,493402444
90,Solomon Isds,2012,Export,491677002
90,Solomon Isds,2012,Re-Export,7773726
90,Solomon Isds,2012,Re-Import,2623
90,Solomon Isds,2011,Import,466088459
90,Solomon Isds,2011,Export,417424969
90,Solomon Isds,2010,Import,419960586
90,Solomon Isds,2010,Export,218349419
90,Solomon Isds,2010,Re-Export,7844834
90,Solomon Isds,2010,Re-Import,63710
90,Solomon Isds,2009,Import,213505027
90,Solomon Isds,2009,Export,127108141
90,Solomon Isds,2009,Re-Export,892184
90,Solomon Isds,2009,Re-Import,958479
90,Solomon Isds,2008,Import,306613534
90,Solomon Isds,2008,Export,214236803
90,Solomon Isds,2008,Re-Export,370856
90,Solomon Isds,2007,Export,158469361
90,Solomon Isds,2007,Re-Export,431260
90,Solomon Isds,2007,Import,284992585
90,Solomon Isds,2006,Import,232259801
90,Solomon Isds,2006,Export,121620058
90,Solomon Isds,2006,Re-Export,1598843
90,Solomon Isds,2005,Re-Export,261409
90,Solomon Isds,2005,Export,70436539
90,Solomon Isds,2005,Import,138837708
90,Solomon Isds,2004,Import,121417275
90,Solomon Isds,2004,Export,85651964
90,Solomon Isds,2004,Re-Export,147324
90,Solomon Isds,2003,Import,93823082
90,Solomon Isds,2003,Export,66628867
90,Solomon Isds,2003,Re-Export,639371
90,Solomon Isds,2002,Import,69008843
90,Solomon Isds,2002,Export,49520233
90,Solomon Isds,2002,Re-Export,275267
90,Solomon Isds,1996,Import,162916223
710,South Africa,2013,Import,1.03461E+11
710,South Africa,2013,Export,95224782633
710,South Africa,2013,Re-Import,324314155
710,South Africa,2012,Import,1.01611E+11
710,South Africa,2012,Export,86711971156
710,South Africa,2011,Import,99726016481
710,South Africa,2011,Export,92975612949
710,South Africa,2011,Re-Import,272699840
710,South Africa,2010,Import,80139282104
710,South Africa,2010,Export,71484309309
710,South Africa,2010,Re-Import,269488596
710,South Africa,2009,Import,63766057981
710,South Africa,2009,Export,53863891902
710,South Africa,2008,Import,87593067645
710,South Africa,2008,Export,73965545962
710,South Africa,2008,Re-Import,464055163
710,South Africa,2007,Import,79872587204
710,South Africa,2007,Export,64026608364
710,South Africa,2006,Import,68469125117
710,South Africa,2006,Export,52601759841
710,South Africa,2006,Re-Import,391922153
710,South Africa,2005,Import,55032638723
710,South Africa,2005,Export,46991046533
710,South Africa,2004,Import,47603274062
710,South Africa,2004,Export,40263523063
710,South Africa,2003,Import,34543063040
710,South Africa,2003,Export,31635838976
710,South Africa,2002,Import,26220644490
710,South Africa,2002,Export,23064420006
710,South Africa,2002,Re-Import,126691988
710,South Africa,2001,Import,25595222834
710,South Africa,2001,Export,25997548577
710,South Africa,2000,Import,26770731386
710,South Africa,2000,Export,26297951898
724,Spain,2013,Import,3.32267E+11
724,Spain,2013,Export,3.10964E+11
724,Spain,2013,Re-Import,4003
724,Spain,2012,Import,3.25835E+11
724,Spain,2012,Export,2.85936E+11
724,Spain,2011,Import,3.62835E+11
724,Spain,2011,Export,2.98171E+11
724,Spain,2010,Import,3.15547E+11
724,Spain,2010,Export,2.46265E+11
724,Spain,2009,Import,2.87502E+11
724,Spain,2009,Export,2.23132E+11
724,Spain,2008,Import,4.18728E+11
724,Spain,2008,Export,2.79231E+11
724,Spain,2007,Import,3.91237E+11
724,Spain,2007,Export,2.53754E+11
724,Spain,2006,Import,3.29976E+11
724,Spain,2006,Export,2.14061E+11
724,Spain,2005,Import,2.89611E+11
724,Spain,2005,Export,1.92798E+11
724,Spain,2004,Import,2.59265E+11
724,Spain,2004,Export,1.82727E+11
724,Spain,2003,Import,2.08549E+11
724,Spain,2003,Export,1.56005E+11
724,Spain,2002,Import,1.6592E+11
724,Spain,2002,Export,1.25872E+11
724,Spain,2001,Import,1.54993E+11
724,Spain,2001,Export,1.16149E+11
724,Spain,2000,Import,1.52898E+11
724,Spain,2000,Export,1.13343E+11
724,Spain,1999,Import,1.47866E+11
724,Spain,1999,Export,1.11493E+11
724,Spain,1998,Import,1.34523E+11
724,Spain,1998,Export,1.09251E+11
724,Spain,1997,Import,1.24418E+11
724,Spain,1997,Export,1.06241E+11
724,Spain,1996,Import,1.23183E+11
724,Spain,1996,Export,1.01592E+11
724,Spain,1995,Import,1.13399E+11
724,Spain,1995,Export,89616056320
724,Spain,1994,Import,92502409216
724,Spain,1994,Export,73187876864
724,Spain,1993,Import,79749464064
724,Spain,1993,Export,60968476672
724,Spain,1992,Import,99756941312
724,Spain,1992,Export,64317505536
724,Spain,1991,Import,93328449536
724,Spain,1991,Export,60184915968
724,Spain,1990,Import,87703183360
724,Spain,1990,Export,55632228352
724,Spain,1989,Import,71430823936
724,Spain,1989,Export,44463710208
144,Sri Lanka,2012,Import,17884922005
144,Sri Lanka,2012,Export,9369784036
144,Sri Lanka,2012,Re-Export,189719553
144,Sri Lanka,2011,Import,19696479835
144,Sri Lanka,2011,Export,10011281529
144,Sri Lanka,2010,Import,12353707838
144,Sri Lanka,2010,Export,8304051802
144,Sri Lanka,2009,Import,9431850987
144,Sri Lanka,2009,Export,7121490779
144,Sri Lanka,2008,Import,13629062682
144,Sri Lanka,2008,Export,8176816898
144,Sri Lanka,2007,Import,11385744139
144,Sri Lanka,2007,Export,7661314769
144,Sri Lanka,2006,Import,9773149992
144,Sri Lanka,2006,Export,6760001046
144,Sri Lanka,2005,Import,8307067738
144,Sri Lanka,2005,Export,6159855307
144,Sri Lanka,2004,Import,7852070730
144,Sri Lanka,2004,Export,5466642794
144,Sri Lanka,2003,Import,6514295591
144,Sri Lanka,2003,Export,4867830504
144,Sri Lanka,2002,Import,6038677070
144,Sri Lanka,2002,Export,4722972860
144,Sri Lanka,2002,Re-Export,39557637
144,Sri Lanka,2001,Import,5417779168
144,Sri Lanka,2001,Export,4723871679
144,Sri Lanka,2001,Re-Export,85344425
144,Sri Lanka,2000,Import,6177815058
144,Sri Lanka,2000,Export,5337517843
144,Sri Lanka,2000,Re-Export,134813218
144,Sri Lanka,1999,Import,5338225152
144,Sri Lanka,1999,Export,4467271168
144,Sri Lanka,1994,Import,4483340800
144,Sri Lanka,1994,Export,3209662464
144,Sri Lanka,1994,Re-Export,17608192
144,Sri Lanka,1993,Import,3742900641
144,Sri Lanka,1993,Export,2846941623
144,Sri Lanka,1993,Re-Export,14604683
144,Sri Lanka,1992,Import,3419231092
144,Sri Lanka,1992,Export,2453985025
144,Sri Lanka,1992,Re-Export,3075210
144,Sri Lanka,1991,Import,3089681829
144,Sri Lanka,1991,Export,1987225285
144,Sri Lanka,1991,Re-Export,20534425
144,Sri Lanka,1990,Import,2634112512
144,Sri Lanka,1990,Export,1912600064
144,Sri Lanka,1990,Re-Export,18908096
275,State of Palestine,2012,Import,4697355942
275,State of Palestine,2012,Export,782368754
275,State of Palestine,2012,Re-Export,226343829
275,State of Palestine,2011,Import,4221105700
275,State of Palestine,2011,Export,719588970
275,State of Palestine,2011,Re-Export,248758830
275,State of Palestine,2010,Import,3958511516
275,State of Palestine,2010,Export,575512917
275,State of Palestine,2010,Re-Export,165841544
275,State of Palestine,2009,Import,3600785374
275,State of Palestine,2009,Export,518355482
275,State of Palestine,2009,Re-Export,154066155
275,State of Palestine,2008,Import,3568673594
275,State of Palestine,2008,Export,558445998
275,State of Palestine,2008,Re-Export,168503272
275,State of Palestine,2007,Import,3141279290
275,State of Palestine,2007,Export,512982820
275,State of Palestine,2007,Re-Export,165333920
729,Sudan,2012,Import,6580642961
729,Sudan,2012,Export,3383881124
729,Sudan,2012,Re-Export,2415502
740,Suriname,2011,Import,1637825758
740,Suriname,2011,Export,2466871927
740,Suriname,2011,Re-Export,71888496
740,Suriname,2010,Import,1397499693
